truth,dirty
14103288,14103295
14103324,14103321
14103360,14103357
14103396,14103402
14103432,14103436
14103468,14103473
14103504,14103506
14103540,14103547
14103576,14103585
14103612,14103614
14103648,14103648
14103684,14103684
14103720,14103728
14103756,14103762
14103792,14103802
14103828,14103838
14103864,14103871
14103900,14103899
14103936,14103942
14103972,14103984
14104008,14104008
14104044,14104058
14104080,14104087
14104116,14104119
14104152,14104149
14104188,14104192
14104224,14104228
14104260,14104266
14104296,14104306
14104332,14104335
14104368,14104366
14104404,14104418
14104440,14104447
14104476,14104474
14104512,14104505
14104548,14104553
14104584,14104590
14104620,14104630
14104656,14104656
14104692,14104692
14104728,14104728
14104764,14104773
14104800,14104800
14104836,14104836
14104872,14104869
14104908,14104914
14104944,14104948
14104980,14104981
14105016,14105022
14105052,14105056
14105088,14105088
14105124,14105128
14105160,14105169
14105196,14105205
14105232,14105240
14105268,14105275
14105304,14105305
14105340,14105344
14105376,14105387
14105412,14105413
14105448,14105454
14105484,14105486
14105520,14105526
14105556,14105559
14105592,14105590
14105628,14105631
14105664,14105661
14105700,14105704
14105736,14105748
14105772,14105786
14105808,14105812
14105844,14105853
14105880,14105882
14105916,14105919
14105952,14105962
14105988,14105998
14106024,14106026
14106060,14106059
14106096,14106104
14106132,14106136
14106168,14106161
14106204,14106204
14106240,14106251
14106276,14106280
14106312,14106315
14106348,14106351
14106384,14106386
14106420,14106432
14106456,14106461
14112504,14112515
14112540,14112548
14112576,14112582
14112612,14112611
14112648,14112651
14112684,14112687
14118876,14118881
14118912,14118913
14118948,14118955
14118984,14118989
14119020,14119027
14119056,14119059
14119092,14119093
14119128,14119130
14119164,14119169
14119200,14119203
14119236,14119236
14119272,14119270
14119308,14119310
14119344,14119356
14119380,14119386
14119416,14119425
14119452,14119450
14119488,14119489
14119524,14119524
14119560,14119571
14119596,14119597
14119632,14119639
14119668,14119673
14119704,14119711
14119740,14119740
14119776,14119775
14119812,14119814
14119848,14119855
14119884,14119884
14119920,14119927
14119956,14119957
14119992,14120004
14120028,14120028
14120064,14120074
14120100,14120103
14120136,14120147
14120172,14120185
14120208,14120213
14120244,14120250
14120280,14120282
14120316,14120324
14120352,14120352
14120388,14120402
14120424,14120428
14120460,14120460
14120496,14120501
14120532,14120532
14120568,14120576
14120604,14120606
14120640,14120637
14120676,14120676
14120712,14120720
14120748,14120741
14120784,14120789
14120820,14120822
14120856,14120856
14120892,14120890
14120928,14120922
14120964,14120967
14121000,14121008
14121036,14121036
14121072,14121076
14121108,14121107
14121144,14121146
14121180,14121174
14121216,14121220
14121252,14121247
14121288,14121293
14121324,14121328
14121360,14121363
14121396,14121400
14121432,14121432
14121468,14121473
14121504,14121505
14121540,14121545
14121576,14121584
14121612,14121620
14121648,14121648
14121684,14121695
14121720,14121720
14121756,14121760
14121792,14121791
14121828,14121828
14121864,14121869
14121900,14121899
14121936,14121935
14121972,14121972
14122008,14122007
14122044,14122046
14122080,14122082
14122116,14122124
14122152,14122158
14122188,14122190
14122224,14122222
14122260,14122263
14122296,14122312
14122332,14122332
14122368,14122368
14122404,14122420
14122440,14122446
14122476,14122483
14122512,14122522
14122548,14122548
14122584,14122577
14122620,14122630
14122656,14122658
14122692,14122703
14122728,14122727
14122764,14122766
14122800,14122803
14122836,14122839
14122872,14122872
14122908,14122913
14122944,14122954
14122980,14122984
14123016,14123022
14123052,14123057
14123088,14123096
14123124,14123131
14123160,14123162
14123196,14123201
14123232,14123236
14123268,14123280
14123304,14123305
14123340,14123338
14123376,14123371
14123412,14123411
14123448,14123448
14123484,14123489
14123520,14123526
14123556,14123567
14123592,14123600
14123628,14123632
14123664,14123671
14123700,14123703
14123736,14123741
14123772,14123776
14123808,14123813
14123844,14123844
14123880,14123887
14123916,14123920
14123952,14123951
14123988,14123992
14124024,14124028
14124060,14124058
14124096,14124101
14124132,14124125
14124168,14124168
14124204,14124218
14124240,14124246
14124276,14124276
14124312,14124318
14124348,14124347
14124384,14124391
14124420,14124429
14124456,14124461
14124492,14124502
14124528,14124530
14124564,14124575
14124600,14124603
14124636,14124639
14124672,14124671
14124708,14124721
14124744,14124752
14124780,14124790
14124816,14124814
14124852,14124852
14124888,14124889
14124924,14124925
14124960,14124965
14124996,14125007
14125032,14125034
14125068,14125071
14125104,14125109
14125140,14125144
14125176,14125179
14125212,14125222
14125248,14125252
14128740,14128744
14128776,14128772
14128812,14128811
14128848,14128847
14128884,14128888
14128920,14128920
14128956,14128954
14128992,14128999
14129028,14129035
14129064,14129068
14129100,14129105
14129136,14129139
14129172,14129181
14129208,14129208
14129244,14129254
14129280,14129281
14129316,14129325
14129352,14129349
14129388,14129394
14129424,14129425
14129460,14129465
14129496,14129488
14129532,14129543
14129568,14129560
14129604,14129614
14129640,14129654
14129676,14129676
14129712,14129712
14129748,14129760
14129784,14129793
14129820,14129827
14129856,14129854
14129892,14129891
14129928,14129932
14129964,14129967
14130000,14130004
14130036,14130034
14130072,14130076
14130108,14130103
14130144,14130153
14130180,14130179
14130216,14130221
14130252,14130250
14130288,14130295
14130324,14130325
14130360,14130361
14130396,14130396
14130432,14130439
14130468,14130462
14130504,14130512
14130540,14130544
14130576,14130576
14130612,14130617
14130648,14130649
14130684,14130691
14130720,14130720
14130756,14130756
14130792,14130792
14130828,14130833
14130864,14130869
14130900,14130900
14130936,14130936
14130972,14130972
14131008,14131012
14131044,14131055
14131080,14131079
14131116,14131117
14131152,14131163
14131188,14131198
14131224,14131224
14131260,14131276
14131296,14131296
14131332,14131331
14131368,14131373
14131404,14131404
14131440,14131443
14131476,14131482
14131512,14131516
14131548,14131548
14131584,14131587
14131620,14131630
14131656,14131659
14131692,14131698
14131728,14131732
14131764,14131773
14131800,14131802
14131836,14131842
14131872,14131874
14131908,14131917
14131944,14131951
14131980,14131980
14132016,14132021
14132052,14132056
14132088,14132084
14132124,14132134
14132160,14132162
14132196,14132209
14132232,14132232
14132268,14132270
14132304,14132310
14132340,14132346
14132376,14132380
14132412,14132409
14132448,14132456
14132484,14132490
14132520,14132524
14132556,14132568
14132592,14132592
14132628,14132628
14132664,14132678
14132700,14132700
14132736,14132742
14137776,14137779
14137812,14137828
14137848,14137857
14137884,14137887
14137920,14137930
14137956,14137957
14137992,14137989
14138028,14138030
14138064,14138061
14138100,14138100
14138136,14138140
14138172,14138174
14138208,14138207
14138244,14138248
14138280,14138280
14138316,14138316
14138352,14138358
14138388,14138387
14138424,14138422
14138460,14138456
14138496,14138496
14138532,14138530
14138568,14138576
14138604,14138614
14138640,14138652
14138676,14138679
14138712,14138710
14138748,14138757
14138784,14138783
14138820,14138827
14138856,14138861
14138892,14138897
14138928,14138924
14138964,14138970
14139000,14139007
14139036,14139035
14139072,14139084
14139108,14139106
14139144,14139144
14139180,14139175
14139216,14139223
14139252,14139256
14139288,14139291
14139324,14139329
14139360,14139360
14139396,14139400
14139432,14139438
14139468,14139464
14139504,14139515
14139540,14139545
14139576,14139576
14139612,14139619
14139648,14139653
14139684,14139695
14139720,14139723
14139756,14139762
14139792,14139798
14139828,14139835
14139864,14139870
14139900,14139905
14139936,14139942
14139972,14139981
14140008,14140017
14140044,14140044
14140080,14140091
14140116,14140123
14140152,14140156
14140188,14140188
14140224,14140228
14140260,14140257
14140296,14140308
14140332,14140344
14140368,14140372
14140404,14140414
14140440,14140437
14140476,14140481
14140512,14140524
14140548,14140552
14143788,14143790
14143824,14143820
14143860,14143864
14143896,14143901
14143932,14143928
14143968,14143973
14144004,14144010
14144040,14144045
14144076,14144076
14144112,14144119
14144148,14144151
14144184,14144193
14144220,14144225
14144256,14144260
14144292,14144291
14144328,14144331
14144364,14144375
14144400,14144409
14144436,14144439
14144472,14144472
14144508,14144511
14144544,14144542
14144580,14144584
14144616,14144619
14144652,14144654
14144688,14144691
14151204,14151203
14151240,14151237
14151276,14151282
14151312,14151316
14151348,14151346
14151384,14151388
14151420,14151426
14151456,14151460
14151492,14151499
14151528,14151525
14151564,14151567
14151600,14151600
14151636,14151644
14151672,14151676
14151708,14151709
14151744,14151744
14151780,14151780
14151816,14151820
14151852,14151862
14151888,14151899
14151924,14151930
14151960,14151952
14151996,14152002
14152032,14152037
14152068,14152075
14152104,14152104
14152140,14152149
14152176,14152184
14152212,14152210
14152248,14152255
14152284,14152288
14152320,14152332
14152356,14152352
14152392,14152391
14152428,14152429
14152464,14152469
14152500,14152501
14152536,14152546
14152572,14152579
14152608,14152610
14152644,14152644
14152680,14152682
14152716,14152721
14152752,14152752
14152788,14152796
14152824,14152838
14152860,14152867
14152896,14152900
14152932,14152941
14152968,14152971
14153004,14152998
14153040,14153045
14153076,14153079
14153112,14153119
14153148,14153164
14153184,14153185
14153220,14153224
14153256,14153256
14153292,14153305
14153328,14153329
14153364,14153372
14153400,14153401
14153436,14153436
14153472,14153472
14153508,14153505
14153544,14153538
14153580,14153574
14153616,14153624
14153652,14153655
14156784,14156784
14156820,14156821
14156856,14156861
14156892,14156897
14156928,14156933
14156964,14156957
14157000,14157007
14157036,14157043
14157072,14157073
14157108,14157108
14157144,14157147
14157180,14157184
14157216,14157216
14157252,14157250
14157288,14157291
14157324,14157318
14157360,14157368
14157396,14157384
14157432,14157442
14157468,14157468
14157504,14157508
14157540,14157549
14157576,14157576
14157612,14157614
14157648,14157648
14157684,14157690
14157720,14157726
14157756,14157759
14157792,14157791
14157828,14157825
14157864,14157866
14157900,14157908
14162616,14162626
14162652,14162662
14162688,14162685
14162724,14162728
14162760,14162762
14162796,14162798
14162832,14162833
14162868,14162871
14162904,14162903
14162940,14162942
14162976,14162983
14163012,14163021
14163048,14163045
14163084,14163087
14163120,14163126
14163156,14163156
14163192,14163188
14163228,14163227
14163264,14163277
14163300,14163311
14163336,14163334
14163372,14163373
14163408,14163408
14163444,14163445
14163480,14163473
14163516,14163516
14163552,14163556
14163588,14163595
14163624,14163633
14163660,14163664
14163696,14163703
14163732,14163728
14163768,14163768
14163804,14163804
14163840,14163840
14163876,14163878
14163912,14163914
14163948,14163955
14163984,14163984
14164020,14164021
14164056,14164061
14164092,14164099
14164128,14164132
14164164,14164177
14164200,14164209
14164236,14164240
14164272,14164271
14164308,14164297
14164344,14164352
14164380,14164380
14164416,14164420
14164452,14164453
14164488,14164493
14164524,14164528
14164560,14164564
14164596,14164598
14164632,14164636
14164668,14164683
14164704,14164714
14164740,14164744
14164776,14164771
14164812,14164812
14164848,14164850
14164884,14164888
14164920,14164932
14164956,14164959
14164992,14165004
14165028,14165033
14168844,14168852
14168880,14168884
14168916,14168920
14168952,14168954
14168988,14168992
14169024,14169032
14169060,14169075
14169096,14169102
14169132,14169132
14169168,14169165
14169204,14169213
14169240,14169243
14169276,14169280
14169312,14169323
14169348,14169341
14169384,14169387
14169420,14169412
14169456,14169463
14169492,14169499
14169528,14169525
14169564,14169569
14169600,14169606
14169636,14169653
14169672,14169678
14169708,14169708
14169744,14169741
14169780,14169788
14169816,14169816
14169852,14169866
14169888,14169892
14169924,14169923
14169960,14169968
14169996,14169996
14170032,14170033
14170068,14170077
14170104,14170108
14170140,14170146
14170176,14170175
14170212,14170218
14170248,14170246
14170284,14170288
14170320,14170326
14170356,14170354
14170392,14170398
14170428,14170427
14170464,14170468
14170500,14170499
14170536,14170544
14170572,14170572
14170608,14170620
14170644,14170636
14170680,14170687
14170716,14170714
14170752,14170754
14170788,14170804
14170824,14170824
14170860,14170863
14170896,14170905
14170932,14170934
14170968,14170976
14171004,14171003
14171040,14171033
14171076,14171079
14171112,14171119
14171148,14171157
14171184,14171186
14171220,14171229
14171256,14171259
14171292,14171292
14171328,14171328
14171364,14171368
14171400,14171395
14171436,14171433
14171472,14171471
14171508,14171508
14171544,14171536
14171580,14171584
14171616,14171617
14171652,14171651
14171688,14171694
14171724,14171733
14171760,14171760
14171796,14171800
14171832,14171827
14171868,14171867
14171904,14171906
14171940,14171941
14171976,14171975
14172012,14172017
14172048,14172050
14172084,14172087
14172120,14172129
14172156,14172161
